SRC_ID	TGT_ID	SRC_LANG	TGT_LANG	SRC_SENT	TGT_SENT	PRED	GOOGLETRANSLATE
3204603	4776851	eng	kan	You have to tell me exactly what I need to do.	ನಾನು ಏನನ್ನು ಮಾಡಬೇಕೆಂದು ಸರಿಯಾಗಿ ನೀವು ಹೇಳಬೇಕು.	ನಾನು ಏನು ಮಾಡಬೇಕೆಂದು ನೀವು ನಿಖರವಾಗಿ ಹೇಳಬೇಕು.	ನೀವು ನಾನು ಮಾಡಬೇಕಾದ್ದು ನಿಖರವಾಗಿ ನನಗೆ ಹೇಳಲು ಹೊಂದಿವೆ.
3286976	4784797	eng	kan	There's nothing in the bucket.	ಬಾದಲಿಯಲ್ಲಿ ಏನೂ ಇಲ್ಲ.	ಬಕೆಟ್ ನಲ್ಲಿ ಏನೂ ಇಲ್ಲ.	ಬಕೆಟ್ ನಲ್ಲಿ ಏನೂ ಇಲ್ಲ.
3287075	4784811	eng	kan	Do you think it means something?	ಅದಕ್ಕೆ ಅರ್ಥ ಇದೆ ಎಂದು ನಿಮಗೆ ಅನಿಸುತ್ತಾ?	ಇದು ಏನಾದರೂ ಎಂದು ನೀವು ಭಾವಿಸುತ್ತೀರಾ?	ನೀವು ಅರ್ಥವನ್ನು ಅಭಿಪ್ರಾಯವೇ?
3311967	4784799	eng	kan	We'll think of another way.	ಬೇರೆ ರೀತಿಯಲ್ಲಿ ಯೋಚನೆ ಮಾಡೋಣ.	ನಾವು ಇನ್ನೊಂದು ರೀತಿಯಲ್ಲಿ ಯೋಚಿಸುತ್ತೇವೆ.	ನಾವು ಮತ್ತೊಂದು ರೀತಿಯಲ್ಲಿ ನಗರದ ಮಾಡುತ್ತೇವೆ.
3330440	4774620	eng	kan	I gave Tom a huge hug.	ನಾನು ಟೊಮನ್ನು ಬಿಗಿಯಾಗಿ ತಬ್ಬಿಕೊಂಡೆ.	ನಾನು ಟಾಮ್ ಗೆ ದೊಡ್ಡ ನರ್ತನವನ್ನು ನೀಡಿದ್ದೇನೆ.	ನಾನು ಟಾಮ್ ಬೃಹತ್ ನರ್ತನ ನೀಡಿದರು.
3342770	4776827	eng	kan	You let me down, Tom.	ನೀನು ನನ್ನನು ನಿರಾಶೆ ಮಾಡುತ್ತೀಯ.	ನೀವು ನನ್ನನ್ನು ಕೆಳಗಿಳಿಸಿ, ಟಾಮ್.	ನೀವು ನನಗೆ ನಿರಾಸೆ, ಟಾಮ್.
3358937	4784819	eng	kan	You shouldn't be here now.	ನೀವು ಇಲ್ಲಿ ಈಗ ಇರಬಾರದು.	ನೀವು ಈಗ ಇಲ್ಲಿರಬೇಕು.	ನೀವು ಈಗ ಇಲ್ಲಿ ಇರುವಂತಿಲ್ಲ.
3360364	4774754	eng	kan	You don't think I can do this, do you?	ನೀನು ಇದನ್ನು ಮಾಡಕ್ಕೆ ಆಗುವುದಿಲ್ಲವೆಂದು ನಂಬಿದ್ದೀಯಾ ಅಲ್ವ?	ನಾನು ಇದನ್ನು ಮಾಡಬಹುದೆಂದು ನೀವು ಭಾವಿಸುವುದಿಲ್ಲ, ಅಲ್ಲವೇ?	ನೀವು ನಾನು ಈ ಮಾಡಬಹುದು ಯೋಚಿಸುವುದಿಲ್ಲ, ನೀವು?
3392646	4783912	eng	kan	Let's hope we never have to do that.	ಅದನ್ನು ಎಂದಿಗೂ ಮಾಡಬೇಡವೆಂದು ನಂಬೋಣ.	ನಾವು ಅದನ್ನು ಎಂದಿಗೂ ಮಾಡಬೇಕಾಗಿಲ್ಲ ಎಂದು ಭಾವಿಸೋಣ.	ನಾವು ಇದನ್ನು ಯಾವತ್ತೂ ಭಾವಿಸುತ್ತೇವೆ.
3396790	4774741	eng	kan	I'm glad you guys could make it.	ನೀವೆಲ್ಲ ಬಂದಿದ್ದು ನನಗೆ ತುಂಬಾ ಸಂತೋಷ.	ನೀವು ಅದನ್ನು ಮಾಡಲು ನನಗೆ ಖುಷಿಯಾಗಿದೆ.	ನೀವು ಹುಡುಗರಿಗೆ ಇದು ಮಾಡುವನು ನಾನು ಸಂತೋಷವನ್ನು ಮನುಷ್ಯ.
3402383	4783943	eng	kan	Did Tom ever hurt you?	ಟಾಮ್ ನಿನ್ನನ್ನು ಯಾವಾಗಲಾದರೂ ನೋಯಿಸಿದ್ದಾನಾ?	ಟಾಮ್ ನಿಮ್ಮನ್ನು ಎಂದಾದರೂ ನೋಯಿಸಿದ್ದೀರಾ?	ಟಾಮ್ ಇದುವರೆಗೆ ನೀವು ಹರ್ಟ್ ಡಿಡ್?
3409370	4776842	eng	kan	We should call off the search.	ನಾವು ಹುಡುಕಾಟವನ್ನು ರದ್ಧುಗೊಳಿಸಬೇಕು.	ನಾವು ಹುಡುಕಾಟದಿಂದ ಕರೆ ಮಾಡಬೇಕು.	ನಾವು ಹುಡುಕಾಟ ಆಫ್ ಕರೆ ಮಾಡಬೇಕು.
3422190	4784812	eng	kan	Tom is very careless.	ಟಾಮ್ ತುಂಬಾನೇ ಅಸಡ್ಡೆ.	ಟಾಮ್ ತುಂಬಾ ಜಾಗರೂಕ.	ಟಾಮ್ ಬಹಳ ಅಸಡ್ಡೆ ಆಗಿದೆ.
3431003	4774652	eng	kan	Tom left three hours ago.	ಟಾಮ್ ಮೂರು ಗಂಟೆಯ ಮುಂಚೇನೇ ಹೋದ.	ಟಾಮ್ ಮೂರು ಗಂಟೆಗಳ ಹಿಂದೆ ಹೊರಟುಹೋದರು.	ಟಾಮ್ ಬಿಟ್ಟು ಮೂರು ಗಂಟೆಗಳ ಹಿಂದೆ.
3434098	4776852	eng	kan	When does Tom usually go to the gym?	ಟಾಮ್ ಸಾಮಾನ್ಯವಾಗಿ ಯಾವಾಗ ಜಿಮ್ಮಿಗೆ ಹೋಗುತ್ತಾನೆ?	ಟಾಮ್ ಸಾಮಾನ್ಯವಾಗಿ ಜಿಮ್ ಗೆ ಯಾವಾಗ ಹೋಗುತ್ತಾರೆ?	ಟಾಮ್ ಸಾಮಾನ್ಯವಾಗಿ ಜಿಮ್ ಗೆ ಹೋಗಿ ಮಾಡುವುದಿಲ್ಲ?
3484688	4776845	eng	kan	Does Tom have a crush on Mary?	ಟಾಮ್ ಮೇರಿ ಮೇಲೆ ಪ್ರೀತಿ ಇದ್ಯಾ?	ಟಾಮ್ ಗೆ ಮೇರಿ ಮೇಲೆ ಕ್ರಶ್ ಇದೆಯೇ?	ಟಾಮ್ ಮೇರಿ ಮೋಹ ಹೊಂದಿದೆಯೇ?
3570954	4774672	eng	kan	That is your beauty.	ಅದೇ ನಿನ್ನ ಸೌಂದರ್ಯ.	ಅದು ನಿಮ್ಮ ಸೌಂದರ್ಯ.	ನಿಮ್ಮ ಸೌಂದರ್ಯ ಹೊಂದಿದೆ.
3620074	4776836	eng	kan	I don't know how I can ever thank you.	ನಿಮಗೆ ಹೇಗೆ ಧನ್ಯವಾದ ಹೇಳಕ್ಕೆ ಗೊತ್ತಾಗುತ್ತಾ ಇಲ್ಲ.	ನಾನು ನಿಮಗೆ ಹೇಗೆ ಧನ್ಯವಾದಗಳು ಎಂದು ನನಗೆ ಗೊತ್ತಿಲ್ಲ.	ನಾನು ಧನ್ಯವಾದ ಹೇಗೆ ನಾನು ಗೊತ್ತಿಲ್ಲ.
3733157	4784820	eng	kan	I must be getting home.	ನಾನು ಮನೆಗೆ ಹೊರಡುತ್ತಾ ಇರಬೇಕು.	ನಾನು ಮನೆಗೆ ಹೋಗುತ್ತಿರಬೇಕು.	ನಾನು ಮನೆಗೆ ಪಡೆಯುವಲ್ಲಿ ಮಾಡಬೇಕು.
3733501	4776855	eng	kan	Stupidity is no excuse.	ಮೂರ್ಖತನಕ್ಕೆ ಯಾವ ಕ್ಷಮೆಯು ಇಲ್ಲ.	ದಡ್ಡತೆ ಕ್ಷಮಿಸಿಲ್ಲ.	ಮೂರ್ಖತನದ ಯಾವುದೇ ಕ್ಷಮಿಸಿ ಹೊಂದಿದೆ.
3790966	4774189	eng	kan	Open your book on page nine.	ನಿಮ್ಮ ಪುಸ್ತಕವನ್ನು ಒಂಬತ್ತನೆಯ ಪುಟಕ್ಕೆ ತೆರೆಯಿರಿ.	ಪುಟ ಒಂಬತ್ತನೆಯ ನಿಮ್ಮ ಪುಸ್ತಕವನ್ನು ತೆರೆಯಿರಿ.	ಪುಟ ಒಂಬತ್ತು ಮೇಲೆ ನಿಮ್ಮ ಪುಸ್ತಕ ತೆರೆಯಿರಿ.
3818115	4774766	eng	kan	I no longer feel that way about you.	ನಾನು ನಿನನ್ನು ಇನ್ನು ಮುಂದೆ ಅದೇ ರೀತಿಯಲ್ಲಿ ಭಾವಿಸುವುದಿಲ್ಲ.	ನಾನು ಇನ್ನು ಮುಂದೆ ನಿಮ್ಮ ಬಗ್ಗೆ ಹಾಗೆ ಭಾವಿಸುವುದಿಲ್ಲ.	ನಾನು ಇನ್ನು ಮುಂದೆ ನಿಮ್ಮ ಬಗ್ಗೆ ಆ ರೀತಿ ಭಾವನೆ.
3822569	4775458	eng	kan	Why are you thanking me?	ನೀವು ಯಾಕೆ ನನಗೆ ಧನ್ಯವಾದ ಹೇಳುತ್ತೀರಾ?	ನೀವು ಯಾಕೆ ನನಗೆ ಧನ್ಯವಾದಗಳು?	ಯಾಕೆ ನನ್ನ thanking ಮಾಡಲಾಗುತ್ತದೆ?
3858718	4774185	eng	kan	I saw the girl.	ನಾನು ಆ ಹುಡುಗಿ ನೋಡಿದೆ.	ನಾನು ಹುಡುಗಿಯನ್ನು ನೋಡಿದೆ.	ನಾನು ಹುಡುಗಿ ಕಂಡಿತು.
4011833	4774770	eng	kan	What could possibly have gone wrong?	ತಪ್ಪು ಆಗುವುದಕ್ಕೆ ಹೇಗೆ ಸಾಧ್ಯ?	ಬಹುಶಃ ತಪ್ಪಾಗಿರಬಹುದು?	ಏನು ಬಹುಶಃ ಗಾನ್ ತಪ್ಪು ತೋರಿಸಬಹುದಿತ್ತು?
4016334	4775463	eng	kan	Isn't that what we should be doing?	ಅದೇ ನಾವು ಮಾಡ್ಬೇಕು ಅಲ್ಲವ?	ನಾವು ಏನು ಮಾಡಬೇಕು?	ನಾವು ಏನು ಕ್ರಮ ಇದೆ ತೆಗೆದುಹಾಕಿ?
4132341	4776840	eng	kan	I thought the food was too greasy.	ಆಹಾರಕ್ಕೆ ತುಂಬಾ ಎಣ್ಣೆ ಇತ್ತು ಅಂತ ಅನಿಸಿತು.	ಆಹಾರ ತುಂಬಾ ದುಃಖಕರ ಎಂದು ನಾನು ಭಾವಿಸಿದೆ.	ನಾನು ಆಹಾರ ತುಂಬಾ ಜಿಡ್ಡಿನ ಭಾವಿಸಿದರು.
4494014	4774772	eng	kan	That's not really a solution.	ಅದು ಪರಿಹಾರ ಇಲ್ಲವೇ ಇಲ್ಲ.	ಅದು ನಿಜವಾಗಿಯೂ ಪರಿಹಾರವಲ್ಲ.	ವಾಸ್ತವಾಗಿ ಪರಿಹಾರ ಅಲ್ಲ.
4494095	4774649	eng	kan	This is a horrible tragedy.	ಇದು ಭಯಾನಕವಾದ ದುರಂತ.	ಇದು ಭಯಾನಕ ದುರಂತ.	ಈ ಒಂದು ಭಯಾನಕ ದುರಂತದಲ್ಲಿ.
4497587	4776868	eng	kan	Do you know what Tom's last name is?	ಟಮಿನ ಉಪನಾಮ ಏನು ಅಂತ ನಿಮಗೆ ಗೊತ್ತ?	ಟಾಮ್ ಅವರ ಕೊನೆಯ ಹೆಸರು ಏನು ಎಂದು ನಿಮಗೆ ತಿಳಿದಿದೆಯೇ?	ನೀವು ಟಾಮ್ ಕೊನೆಯ ಹೆಸರನ್ನು ಏನು ಗೊತ್ತೇ?
4501171	4784813	eng	kan	We needed it.	ನಮಗೆ ಬೇಕಾಗಿತ್ತು.	ನಮಗೆ ಅದು ಬೇಕು.	ನಾವು ಇದು ಅಗತ್ಯವಿದೆ.
4609657	4774188	eng	kan	Her voice is better.	ಅವಳ ಧ್ವನಿ ಉತ್ತಮವಾಗಿದೆ.	ಅವಳ ಧ್ವನಿ ಉತ್ತಮವಾಗಿದೆ.	ಆಕೆಯ ಧ್ವನಿಯ ಉತ್ತಮ.
4664031	4776858	eng	kan	It cost twice as much as we expected.	ನಾವು ಎಷ್ಟು ನಿರೀಕ್ಷಿಸುತ್ತಾ ಇದ್ದವೋ ಅದಕ್ಕಿಂತ ಎರಡರಷ್ಟು ಬೆಲೆ ಆಯಿತು.	ನಾವು ನಿರೀಕ್ಷಿಸಿದ ಎರಡು ಪಟ್ಟು ವೆಚ್ಚವಾಗುತ್ತದೆ.	ನಾವು ನಿರೀಕ್ಷಿಸಲಾಗಿದೆ ಹೆಚ್ಚು ಎರಡರಷ್ಟು ವೆಚ್ಚ.
4666359	4784791	eng	kan	Tom is a real competitor.	ಟಾಮ್ ಒಬ್ಬ ಒಳ್ಳೆಯ ಪ್ರತಿಸ್ಪರ್ಧಿ.	ಟಾಮ್ ನಿಜವಾದ ಸ್ಪರ್ಧಿ.	ಟಾಮ್ ನಿಜವಾದ ಸ್ಪರ್ಧಿ.
4774182	2916062	eng	kan	The boy who came yesterday was my younger brother.	ನಿನ್ನೆ ಬಂದ ಹುಡುಗ ನನ್ನ ತಮ್ಮ ಆಗಿದ್ದ	ನಿನ್ನೆ ಬಂದ ಹುಡುಗ ನನ್ನ ಕಿರಿಯ ಸಹೋದರ.	ನಿನ್ನೆ ಬಂದ ಹುಡುಗ ನನ್ನ ಕಿರಿಯ ಸಹೋದರ.
4931383	2909783	eng	kan	I come inside to drink coffee.	ಒಂದು ಕಾಫಿ ಕುಡಿಯುವುದಕ್ಕೆ ಹೊರಗೆ ಹೋಗುತ್ತೇನೆ	ನಾನು ಕಾಫಿ ಕುಡಿಯಲು ಒಳಗೆ ಬರುತ್ತೇನೆ.	ನಾನು ಪಾನೀಯ ಕಾಫೀ ಒಳಗೆ ಬರುತ್ತವೆ.
4969644	4969643	eng	kan	To be honest, I really don't know.	ಪ್ರಾಮಾಣಿಕವಾಗಿ ಹೇಳಬೇಕೆಂದರೆ, ನಾನು ಗೊತ್ತಿಲ್ಲ	ಪ್ರಾಮಾಣಿಕವಾಗಿರಲು, ನನಗೆ ನಿಜವಾಗಿಯೂ ಗೊತ್ತಿಲ್ಲ.	ಪ್ರಾಮಾಣಿಕವಾಗಿ ಹೇಳಬೇಕೆಂದರೆ, ನಾನು ಗೊತ್ತಿಲ್ಲ.
5214130	4776868	eng	kan	Do you know what Tom's surname is?	ಟಮಿನ ಉಪನಾಮ ಏನು ಅಂತ ನಿಮಗೆ ಗೊತ್ತ?	ಟಾಮ್ ಅವರ ಉಪನಾಮ ಏನು ಎಂದು ನಿಮಗೆ ತಿಳಿದಿದೆಯೇ?	ನೀವು ಟಾಮ್ ಉಪನಾಮವನ್ನು ಏನು ಗೊತ್ತೇ?
5371599	5387094	eng	kan	A few firefighters suffered minor injuries.	ಕೆಲವೊಂದು ಅಗ್ನಿಶಾಮಕರು ಗಾಯ ಪಟ್ಟರು.	ಕೆಲವು ಅಗ್ನಿಶಾಮಕ ಯೋಧರು ಸಣ್ಣ ಗಾಯಗಳನ್ನು ಅನುಭವಿಸಿದ್ದಾರೆ.	ಕೆಲವು ಅಗ್ನಿಶಾಮಕ ಕಿರು ಗಾಯಗಳನ್ನು ಅನುಭವಿಸಿದ.
5379348	5387071	eng	kan	How did you get that scar?	ಆ ಗಾಯ ಹೇಗೆ ಸಿಕ್ಕಿತು?	ನೀವು ಆ ಗಾಯವನ್ನು ಹೇಗೆ ಪಡೆದುಕೊಂಡಿದ್ದೀರಿ?	ಹೇಗೆ ಆ ಗಾಯದ ಪಡೆಯಿತು?
5379492	5387074	eng	kan	I loved going to the beach.	ನಾನು ದಡಕ್ಕೆ ಹೋಗಲು ಇಷ್ಟಪಡುತ್ತಿದೆ.	ನಾನು ಕಡಲತೀರಕ್ಕೆ ಹೋಗಲು ಇಷ್ಟಪಟ್ಟೆ.	ನಾನು ಬೀಚ್ ಹೋಗಿ ಇಷ್ಟವಾಯಿತು.
6607701	8901622	eng	kan	My brother and I are good tennis players.	ನಾನು ನನ್ನ ಅಣ್ಣ ಇಬ್ರೂ ಒಳ್ಳೆ ಟೆನಿಸ್ ಆಟಗಾರರು	ನನ್ನ ಸಹೋದರ ಮತ್ತು ನಾನು ಉತ್ತಮ ಟೆನಿಸ್ ಆಟಗಾರರಾಗಿದ್ದೇವೆ.	ನನ್ನ ಸಹೋದರ ಮತ್ತು ನಾನು ಉತ್ತಮ ಟೆನಿಸ್ ಆಟಗಾರರಾಗಿದ್ದಾರೆ.
7770494	8902976	eng	kan	Sure.	ಖಂಡಿತ	ಖಂಡಿತ.	ಖಂಡಿತ.
8901601	8901600	eng	kan	This bag is very heavy	ಈ ಚೀಲ ತುಂಬಾ ಭಾರ	ಈ ಚೀಲ ತುಂಬಾ ಭಾರವಾಗಿರುತ್ತದೆ	ಈ ಚೀಲ ತುಂಬಾ ಭಾರವಾಗಿರುತ್ತದೆ
8901605	8901603	eng	kan	Weather is nice today	ಇವತ್ತು ವೆದರ್ ಚೆನ್ನಾಗಿದೆ	ಇಂದು ಹವಾಮಾನ ಚೆನ್ನಾಗಿದೆ	ಹವಾಮಾನ ಇಂದು ಸಂತೋಷ
8901612	8901610	eng	kan	I am not Rich	ನಾನು ಶ್ರೀಮಂತ ಅಲ್ಲ ( naanu shrimanta alla )	ನಾನು ಶ್ರೀಮಂತನಲ್ಲ	ನಾನು ಸಮೃದ್ಧ ಇಲ್ಲ
8901617	8901615	eng	kan	Look, there's my friend	ನೋಡು, ನನ್ನ ಸ್ನೇಹಿತ	ನೋಡಿ, ನನ್ನ ಸ್ನೇಹಿತನಿದ್ದಾನೆ	ನನ್ನ ಸ್ನೇಹಿತ ಇಲ್ಲ, ನೋಡಿ
8902994	8902992	eng	kan	I am very busy	ನಾನು ತುಂಬಾ ಬಿಝಿ	ನಾನು ತುಂಬಾ ಕಾರ್ಯನಿರತವಾಗಿದೆ	ನಾನು ತುಂಬಾ ಬಿಡುವಿಲ್ಲ
8902998	8902995	eng	kan	Do you need something to drink ?	ಕುಡಿಯೋಕ್ಕೆ ಏನಾದ್ರು ಬೇಕಾ ?	ನಿಮಗೆ ಕುಡಿಯಲು ಏನಾದರೂ ಬೇಕೇ?	ನೀವು ಪಾನೀಯ ಏನಾದರೂ ಬೇಕು?
8909647	8909646	eng	kan	I would love to see your son !	ನಿನ್ನ ಮಗನನ್ನು ನೋಡಲು ನನಗೆ ತುಂಬಾ ಇಷ್ಟ	ನಾನು ನಿಮ್ಮ ಮಗನನ್ನು ನೋಡಲು ಇಷ್ಟಪಡುತ್ತೇನೆ!	ನಾನು ನಿಮ್ಮ ಮಗ ನೋಡಲು ಇಷ್ಟಪಡುತ್ತೇನೆ!
8909651	8909649	eng	kan	Oh !! I just saw an apparition !!	ಅಯ್ಯೋ !! ಈಗ ತಾನೇ ನಾನು ದೆವ್ವದ ರೂಪ ನೋಡಿದೆ !!	ಓಹ್! ನಾನು ಕೇವಲ ಒಂದು ಪ್ರಭಾವವನ್ನು ನೋಡಿದೆ!	ಓಹ್ !! ನಾನು ಪ್ರೇತವನ್ನು ಕಂಡಿತು !!
8909659	8909658	eng	kan	Sewage water is being treated in this town.	ಈ ಊರಿನಲ್ಲಿ ಕೊಳಚೆ ನೀರಿನ ಶುದ್ದೀಕರಣ ನಡೆಯುತ್ತೆ .	ಈ ಪಟ್ಟಣದಲ್ಲಿ ನೀರು ಚಿಕಿತ್ಸೆ ನೀಡಲಾಗುತ್ತಿದೆ.	ಚರಂಡಿ ನೀರು ಇದಕ್ಕೆ ಪಟ್ಟಣದಲ್ಲಿ ಚಿಕಿತ್ಸೆ ಮಾಡಲಾಗುತ್ತಿದೆ.
8909669	8909666	eng	kan	This wheel wobbles when it runs	ಈ ಚಕ್ರ ಓಡೋವಾಗ ಅಲ್ಲಾಡುತ್ತೆ	ಇದು ಚಲಿಸುವಾಗ ಈ ಚಕ್ರ ಊದಿಕೊಳ್ಳುತ್ತದೆ	ಇದು ಸಾಗಿದಾಗ ಈ ಚಕ್ರ wobbles
8909673	8909670	eng	kan	He always carries a pocketknife	ಅವನತ್ರ ಯಾವಾಗಲೂ ಜೇಬಲ್ಲಿ ಕತ್ತಿಇರುತ್ತೆ	ಅವರು ಯಾವಾಗಲೂ ಪಾಕೆಟ್ ಕ್ವಿಫ್ ಸಾಗಿಸುತ್ತಾರೆ	ಅವರು ಯಾವಾಗಲೂ ಒಂದು pocketknife ಒಯ್ಯುತ್ತದೆ
9315351	4776872	eng	kan	Don't forget to put the fire out.	ಬೆಂಕಿಯನ್ನು ನಂದಿಸುವುದಕ್ಕೆ ಮರೆಯಬೇಡಿ.	ಬೆಂಕಿಯನ್ನು ಹೊರಹಾಕಲು ಮರೆಯಬೇಡಿ.	ಬೆಂಕಿ ಆರಿಸಲು ಮರೆಯಬೇಡಿ.
